ds,yhat,yhat_lower,yhat_upper
2016-12-06,44.82478354063774,29.713916265323036,60.245775449120025
2016-12-07,46.62756629005821,30.525326310547456,62.45761932294068
2016-12-08,47.76684251882152,32.795481079035945,64.0579474528964
2016-12-09,56.62516398375216,41.28324650315542,72.14656522770035
2016-12-10,57.9904712815617,42.32097348859713,72.95363702182658
2016-12-11,51.01115990758116,35.31536307630273,66.34627475482449
2016-12-12,52.106245857080246,37.35241483098138,67.42477072787523
2016-12-13,51.052908391913306,35.93407178861085,66.28106865257797
2016-12-14,53.65728984664514,37.773853603381276,69.50336618793025
2016-12-15,55.55117459954365,41.694146188634285,71.54496533867506
2016-12-16,65.08084070197424,50.66498785290791,81.4152866976899
2016-12-17,67.01919019864383,51.35504053300499,82.19672272919233
2016-12-18,60.5006472250509,45.48235159900545,75.4825314466784
2016-12-19,61.931659732499476,46.301016871852404,78.8133681366743
2016-12-20,61.07856634311659,45.75351016136634,76.45459206040177
2016-12-21,63.738699875741105,48.07724626086797,79.15822807730787
2016-12-22,65.51683339787252,50.092857863009996,81.02478726793693
2016-12-23,74.77579412548148,59.67843057748354,91.32140369844318
2016-12-24,76.28726394972716,60.18289411910907,92.0579657602173
2016-12-25,69.18732859563437,54.27405782318847,84.93053304110838
2016-12-26,69.88706555155137,54.71171339655698,85.24379315632257
2016-12-27,68.16043554965756,52.900052647092465,82.7130616915149
2016-12-28,69.81534577761673,53.42768932449114,84.92744134872979
2016-12-29,70.46998880318236,54.07728995935889,86.55633289212648
2016-12-30,78.50328225947733,62.85537452065813,94.24117719984346
2016-12-31,78.70542947181802,63.19016145874059,94.73042419560932
2017-01-01,70.23316613739759,53.56117211404828,85.29198671037919
2017-01-02,69.51998799588767,54.66060455600464,85.16453166911488
2017-01-03,66.36363069561688,50.25080615712587,81.72591935787351
2017-01-04,66.59667798111896,51.31714827472136,82.00614203065953
2017-01-05,65.86241149125219,50.767590055671725,81.32650429045053
2017-01-06,72.56473769003665,56.66832918095891,87.69610328020617
2017-01-07,71.51822351520435,57.28342146244561,86.54845312444876
2017-01-08,61.90281792296146,46.90671372292309,77.1054630924053
2017-01-09,60.196212209577226,44.162285793873046,77.08810611089282
2017-01-10,56.19289525706397,41.004557563544076,71.0348730536662
2017-01-11,55.74224714151896,40.38254043375613,70.56189307475964
2017-01-12,54.50134092582034,39.04748822564236,69.85205314119483
2017-01-13,60.884526419843596,46.11070320814558,76.78906204641629
2017-01-14,59.713191485419216,44.51781916202347,74.31815767727286
2017-01-15,50.170286077307196,34.32195433425342,64.06382352196262
2017-01-16,48.70992267195512,32.30651876152979,64.39433487847967
2017-01-17,45.14434112573154,28.909690118603237,60.97739073485459
2017-01-18,45.3141285655503,31.112657078175307,59.704837116230415
2017-01-19,44.86381929480225,28.682208196855736,61.00768849652098
2017-01-20,52.19171878134119,37.32786421411183,66.90157213546038
2017-01-21,52.099988420324415,36.48417368975889,67.19367784497446
2017-01-22,43.74956971766514,27.70478700839238,58.77638045028164
2017-01-23,43.570252979617976,27.817081284001297,58.96703024748165
2017-01-24,41.34816815006237,25.620066928309743,56.40124611081074
2017-01-25,42.89657640465116,26.489125042040488,57.59928511569032
2017-01-26,43.83207418166194,28.784315291275313,59.09003969051237
2017-01-27,52.525039430254516,35.84450172176978,67.57422017956533
2017-01-28,53.75034185455992,38.04694727789947,69.53435442114066
2017-01-29,46.6428806366231,31.01188807658286,61.57612171236251
2017-01-30,47.608239700206255,33.397084445420624,62.77737566518294
2017-01-31,46.410723666302744,31.32098436690851,61.29359294442047
2017-02-01,48.84463953207732,32.667660769197106,65.53144295941254
2017-02-02,50.5109234527091,34.59434140914302,65.28515048031865
2017-02-03,59.78655294409097,43.44139403646044,74.96727457336085
2017-02-04,61.41965135230174,45.43294701580793,76.9882818009816
2017-02-05,54.54105372085604,38.922780916953485,69.67679032783143
2017-02-06,55.556407529081454,40.670079727756416,70.61705312493903
2017-02-07,54.23417576568132,37.73803761151167,69.62097658005155
2017-02-08,56.37678684492088,40.47636151523868,72.51058409274407
2017-02-09,57.597033982700005,42.08672423714411,72.1420501040696
2017-02-10,66.26854882316543,51.30744909724722,81.41897033895334
2017-02-11,67.1763703351079,51.842632062416975,83.6856291731687
2017-02-12,59.472175977715324,43.63792266363718,75.62296291542769
2017-02-13,59.58447292401253,44.56476052659974,74.55356274048175
2017-02-14,57.306024249203205,41.82224545900878,71.87587727618015
